Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-04-18,0.88531,0.887,0.88245,0.88392
2016-04-19,0.88395,0.88467,0.87839,0.88062
2016-04-20,0.88062,0.88574,0.87829,0.88497
2016-04-21,0.88498,0.88707,0.8778,0.88615
2016-04-22,0.88612,0.89137,0.88428,0.89084
2016-04-25,0.89101,0.89101,0.88666,0.88742
2016-04-26,0.88752,0.88836,0.88195,0.88518
2016-04-27,0.88518,0.88697,0.88024,0.88303
2016-04-28,0.88303,0.88525,0.87967,0.88079
2016-04-29,0.88079,0.88199,0.87268,0.87364
2016-05-02,0.87253,0.87348,0.86687,0.86754
2016-05-03,0.86754,0.87006,0.86099,0.86978
2016-05-04,0.86977,0.87201,0.86752,0.87065
2016-05-05,0.87064,0.87826,0.87003,0.87697
2016-05-06,0.87692,0.87821,0.87147,0.87711
2016-05-09,0.87739,0.87907,0.87566,0.8786
2016-05-10,0.87861,0.88036,0.87649,0.87946
2016-05-11,0.87946,0.87953,0.87362,0.87524
2016-05-12,0.87516,0.87943,0.87494,0.87911
2016-05-13,0.87913,0.88628,0.87874,0.88403
2016-05-16,0.88467,0.88476,0.88165,0.88375
2016-05-17,0.88374,0.88477,0.88135,0.88396
2016-05-18,0.884,0.89174,0.88369,0.89145
2016-05-19,0.89145,0.89444,0.89048,0.89298
2016-05-20,0.89298,0.89314,0.88991,0.89146
2016-05-23,0.89127,0.89383,0.88952,0.89128
2016-05-24,0.8913,0.89826,0.8907,0.89757
2016-05-25,0.89763,0.89855,0.8955,0.8964
2016-05-26,0.89639,0.89689,0.89161,0.8934
2016-05-27,0.89341,0.89998,0.8928,0.89998
2016-05-30,0.89972,0.90106,0.8971,0.89805
2016-05-31,0.89802,0.89909,0.89497,0.8985
2016-06-01,0.8985,0.89971,0.89306,0.89395
2016-06-02,0.89402,0.89722,0.89135,0.89664
2016-06-03,0.89658,0.8979,0.88051,0.88062
2016-06-06,0.87983,0.88287,0.8778,0.88039
2016-06-07,0.88039,0.8819,0.87873,0.88048
2016-06-08,0.88045,0.88068,0.8764,0.87747
2016-06-09,0.87732,0.8845,0.876,0.88357
2016-06-10,0.8836,0.88924,0.88331,0.88863
2016-06-13,0.88899,0.89028,0.88473,0.88588
2016-06-14,0.88589,0.89371,0.8851,0.89233
2016-06-15,0.89232,0.89365,0.88523,0.88788
2016-06-16,0.88786,0.89838,0.88537,0.89041
2016-06-17,0.8904,0.89102,0.88524,0.88655
2016-06-20,0.88354,0.88477,0.87855,0.88403
2016-06-21,0.884,0.88962,0.88108,0.8889
2016-06-22,0.8889,0.88993,0.88122,0.88241
2016-06-23,0.88241,0.8836,0.87553,0.87578
2016-06-24,0.87579,0.91705,0.87579,0.90198
2016-06-27,0.90593,0.91149,0.9023,0.90737
2016-06-28,0.90728,0.90824,0.90011,0.90269
2016-06-29,0.90269,0.90503,0.89847,0.89872
2016-06-30,0.89872,0.90703,0.89651,0.90065
2016-07-01,0.90067,0.90317,0.89536,0.89828
2016-07-04,0.89811,0.90106,0.89574,0.89692
2016-07-05,0.89697,0.90395,0.8941,0.90369
2016-07-06,0.90362,0.90663,0.89997,0.90131
2016-07-07,0.90132,0.90475,0.90031,0.90395
2016-07-08,0.90395,0.90886,0.89935,0.90484
2016-07-11,0.9049,0.90775,0.90308,0.90412
2016-07-12,0.90413,0.90477,0.89884,0.90379
2016-07-13,0.90379,0.9056,0.8993,0.90125
2016-07-14,0.90132,0.90162,0.89567,0.89983
2016-07-15,0.89981,0.90472,0.89695,0.9034
2016-07-18,0.90494,0.90597,0.90224,0.90297
2016-07-19,0.90298,0.90908,0.90249,0.90761
2016-07-20,0.90762,0.91061,0.90677,0.90824
2016-07-21,0.90823,0.91048,0.90443,0.90694
2016-07-22,0.90691,0.91276,0.90576,0.91126
2016-07-25,0.9115,0.91306,0.90922,0.90961
2016-07-26,0.90961,0.91086,0.90691,0.91037
2016-07-27,0.91031,0.91214,0.90331,0.90458
2016-07-28,0.90458,0.90476,0.89936,0.9028
2016-07-29,0.90279,0.90303,0.8931,0.89452
2016-08-01,0.89439,0.89643,0.89414,0.89576
2016-08-02,0.89576,0.89584,0.89018,0.89111
2016-08-03,0.89111,0.89757,0.89104,0.89688
2016-08-04,0.89696,0.89971,0.89636,0.89857
2016-08-05,0.89857,0.90531,0.89595,0.90196
2016-08-08,0.90196,0.90316,0.90049,0.90205
2016-08-09,0.90204,0.90326,0.89909,0.89964
2016-08-10,0.89966,0.89978,0.89366,0.89417
2016-08-11,0.89417,0.89815,0.89353,0.89753
2016-08-12,0.89758,0.89836,0.8912,0.89596
2016-08-15,0.89535,0.89651,0.8926,0.89414
2016-08-16,0.89414,0.89465,0.88319,0.88695
2016-08-17,0.88694,0.88952,0.88374,0.8859
2016-08-18,0.8859,0.88613,0.8798,0.88086
2016-08-19,0.88087,0.88462,0.88044,0.88278
2016-08-22,0.88352,0.88722,0.88258,0.88334
2016-08-23,0.88332,0.88473,0.88068,0.88435
2016-08-24,0.88435,0.88924,0.88405,0.88774
2016-08-25,0.88782,0.88814,0.88515,0.88616
2016-08-26,0.88615,0.89434,0.88181,0.8933
2016-08-29,0.89394,0.8962,0.89224,0.89388
2016-08-30,0.8939,0.8983,0.89346,0.89732
2016-08-31,0.89732,0.89897,0.89562,0.89623
2016-09-01,0.89623,0.89866,0.89245,0.89314
2016-09-02,0.89319,0.89682,0.88872,0.89632
2016-09-05,0.89646,0.89765,0.89425,0.89707
2016-09-06,0.89708,0.89759,0.88785,0.88898
2016-09-07,0.88894,0.89051,0.88732,0.88974
2016-09-08,0.88973,0.89007,0.8829,0.88772
2016-09-09,0.88773,0.89292,0.88616,0.89076
2016-09-12,0.89008,0.892,0.88752,0.89006
2016-09-13,0.89006,0.89253,0.88815,0.89154
2016-09-14,0.89154,0.89186,0.887,0.88894
2016-09-15,0.88893,0.89131,0.88626,0.88935
2016-09-16,0.88935,0.89689,0.88889,0.89656
2016-09-19,0.89651,0.89677,0.89303,0.89483
2016-09-20,0.89484,0.89684,0.89193,0.89668
2016-09-21,0.8967,0.89901,0.89325,0.89358
2016-09-22,0.89358,0.89405,0.88832,0.89225
2016-09-23,0.89224,0.89334,0.88963,0.89044
2016-09-26,0.89058,0.89116,0.8866,0.88871
2016-09-27,0.8887,0.89356,0.88822,0.89138
2016-09-28,0.8914,0.89429,0.88993,0.89157
2016-09-29,0.89155,0.89308,0.88888,0.8913
2016-09-30,0.89133,0.89658,0.88887,0.89022
2016-10-03,0.88962,0.89243,0.88939,0.89195
2016-10-04,0.89193,0.89782,0.88979,0.89254
2016-10-05,0.89252,0.89366,0.89021,0.89224
2016-10-06,0.89232,0.89764,0.89185,0.89705
2016-10-07,0.89706,0.90053,0.89251,0.89298
2016-10-10,0.89354,0.89834,0.89284,0.89783
2016-10-11,0.89779,0.905,0.89746,0.90463
2016-10-12,0.90461,0.9087,0.90353,0.90838
2016-10-13,0.90839,0.91028,0.90427,0.90458
2016-10-14,0.90458,0.91148,0.90434,0.91139
2016-10-17,0.91162,0.91207,0.90844,0.90912
2016-10-18,0.9092,0.91155,0.90691,0.91093
2016-10-19,0.91086,0.91281,0.90869,0.91122
2016-10-20,0.91122,0.91607,0.90587,0.91537
2016-10-21,0.91532,0.92083,0.91493,0.91911
2016-10-24,0.91905,0.92083,0.91746,0.91951
2016-10-25,0.91951,0.92155,0.91703,0.9184
2016-10-26,0.91841,0.91957,0.91358,0.91682
2016-10-27,0.91682,0.91886,0.91388,0.9176
2016-10-28,0.9177,0.918,0.90982,0.91043
2016-10-31,0.91089,0.91439,0.91022,0.91138
2016-11-01,0.91138,0.9124,0.90342,0.90446
2016-11-02,0.90446,0.905,0.89903,0.90106
2016-11-03,0.90106,0.90416,0.8988,0.90045
2016-11-04,0.90037,0.90252,0.89758,0.89771
2016-11-07,0.90216,0.9068,0.90007,0.90558
2016-11-08,0.90553,0.90834,0.90362,0.90801
2016-11-09,0.90801,0.9168,0.88525,0.91575
2016-11-10,0.91563,0.92035,0.913,0.91861
2016-11-11,0.91897,0.9233,0.91547,0.9219
2016-11-14,0.92263,0.93376,0.92252,0.93078
2016-11-15,0.93077,0.93333,0.92451,0.93248
2016-11-16,0.93248,0.93751,0.92941,0.93453
2016-11-17,0.93452,0.9416,0.93067,0.94107
2016-11-18,0.94104,0.9461,0.93961,0.94387
2016-11-21,0.94447,0.94525,0.93904,0.9406
2016-11-22,0.9406,0.94483,0.93827,0.94096
2016-11-23,0.94096,0.94997,0.93953,0.94765
2016-11-24,0.94779,0.95064,0.94469,0.94721
2016-11-25,0.9472,0.94887,0.94097,0.94403
2016-11-28,0.94346,0.94661,0.93585,0.94222
2016-11-29,0.94242,0.94652,0.93809,0.93908
2016-11-30,0.93908,0.94759,0.9375,0.94372
2016-12-01,0.94372,0.94475,0.93735,0.93818
2016-12-02,0.93815,0.94114,0.93547,0.93764
2016-12-05,0.94934,0.95177,0.92624,0.92951
2016-12-06,0.92951,0.93472,0.92721,0.93304
2016-12-07,0.93291,0.9337,0.9287,0.92958
2016-12-08,0.92958,0.94358,0.91964,0.94221
2016-12-09,0.94221,0.94957,0.94076,0.9471
2016-12-12,0.94817,0.95006,0.93884,0.93984
2016-12-13,0.93983,0.94303,0.9375,0.94112
2016-12-14,0.94112,0.95257,0.93723,0.94982
2016-12-15,0.94996,0.96462,0.94996,0.95964
2016-12-16,0.95964,0.96145,0.95491,0.9576
2016-12-19,0.95722,0.9622,0.95423,0.96137
2016-12-20,0.9615,0.96596,0.95989,0.96244
2016-12-21,0.96242,0.96312,0.95685,0.95889
2016-12-22,0.959,0.95928,0.95246,0.95827
2016-12-23,0.95826,0.95907,0.95528,0.95713
2016-12-27,0.95652,0.95849,0.95572,0.95613
2016-12-28,0.95615,0.9641,0.95421,0.95978
2016-12-29,0.95979,0.96021,0.95293,0.95305
2016-12-30,0.95303,0.95373,0.93886,0.95014
2017-01-02,0.95095,0.95688,0.94998,0.95574
2017-01-03,0.95574,0.96704,0.95326,0.96066
2017-01-04,0.96066,0.96248,0.95244,0.95351
2017-01-05,0.95355,0.95411,0.94206,0.94321
2017-01-06,0.94318,0.95011,0.94224,0.94925
2017-01-09,0.94936,0.95138,0.94439,0.94479
2017-01-10,0.94472,0.94778,0.94102,0.94718
2017-01-11,0.94744,0.95651,0.94142,0.94483
2017-01-12,0.94484,0.94591,0.93593,0.94223
2017-01-13,0.94221,0.94365,0.93686,0.94006
2017-01-16,0.94138,0.94518,0.94021,0.94356
2017-01-17,0.94356,0.94357,0.93296,0.93359
2017-01-18,0.93362,0.94081,0.93345,0.94043
2017-01-19,0.94042,0.94425,0.93662,0.93807
2017-01-20,0.93812,0.94114,0.93376,0.93488
2017-01-23,0.93415,0.93425,0.92831,0.92832
2017-01-24,0.92837,0.9328,0.92818,0.93186
2017-01-25,0.93184,0.93358,0.92855,0.93021
2017-01-26,0.93022,0.93829,0.9289,0.93636
2017-01-27,0.93623,0.93822,0.93242,0.93489
2017-01-30,0.93338,0.94158,0.93109,0.93447
2017-01-31,0.9345,0.93591,0.92496,0.92623
2017-02-01,0.92625,0.93145,0.9253,0.92874
2017-02-02,0.92876,0.92968,0.92349,0.9292
2017-02-03,0.92929,0.93338,0.92617,0.92772
2017-02-06,0.92723,0.93405,0.92691,0.93039
2017-02-07,0.93039,0.93841,0.9303,0.93629
2017-02-08,0.93629,0.93979,0.93346,0.93496
2017-02-09,0.93498,0.93885,0.93375,0.93859
2017-02-10,0.93859,0.94269,0.9374,0.94013
2017-02-13,0.9406,0.94408,0.93827,0.94372
2017-02-14,0.9438,0.94686,0.94044,0.94538
2017-02-15,0.94538,0.95041,0.94262,0.94405
2017-02-16,0.94408,0.94408,0.9364,0.93733
2017-02-17,0.93729,0.9429,0.93665,0.94265
2017-02-20,0.94157,0.94308,0.94047,0.94215
2017-02-21,0.94215,0.95001,0.94209,0.94919
2017-02-22,0.94918,0.95294,0.94572,0.94727
2017-02-23,0.94728,0.94896,0.94383,0.94531
2017-02-24,0.94532,0.9472,0.94181,0.94676
2017-02-27,0.94692,0.94769,0.94075,0.94455
2017-02-28,0.94455,0.94603,0.94073,0.94578
2017-03-01,0.94579,0.95106,0.9444,0.94775
2017-03-02,0.94781,0.95283,0.94781,0.95177
2017-03-03,0.95176,0.95216,0.94172,0.94173
2017-03-06,0.94244,0.94564,0.93987,0.94502
2017-03-07,0.94512,0.9471,0.94317,0.94643
2017-03-08,0.94644,0.94922,0.9457,0.94865
2017-03-09,0.94869,0.9501,0.94206,0.94542
2017-03-10,0.94556,0.94585,0.93466,0.93582
2017-03-13,0.93636,0.93879,0.93333,0.93876
2017-03-14,0.93877,0.94333,0.93802,0.9426
2017-03-15,0.94257,0.9427,0.93111,0.93195
2017-03-16,0.93189,0.93404,0.92812,0.92837
2017-03-17,0.92837,0.93217,0.92744,0.93128
2017-03-20,0.93093,0.93237,0.92791,0.93163
2017-03-21,0.93162,0.93283,0.92431,0.92482
2017-03-22,0.92486,0.92798,0.92385,0.92647
2017-03-23,0.92643,0.92863,0.92551,0.92744
2017-03-24,0.92744,0.92932,0.92439,0.92607
2017-03-27,0.92305,0.92334,0.91698,0.92051
2017-03-28,0.92049,0.92599,0.91973,0.92481
2017-03-29,0.9248,0.93106,0.92366,0.92872
2017-03-30,0.92872,0.93701,0.92862,0.93608
2017-03-31,0.93619,0.93767,0.93442,0.93739
2017-04-03,0.93804,0.93961,0.93623,0.93732
2017-04-04,0.93737,0.9402,0.93615,0.93642
2017-04-05,0.93642,0.94024,0.93553,0.9375
2017-04-06,0.93747,0.9408,0.93597,0.93962
2017-04-07,0.93962,0.9451,0.9376,0.94381
2017-04-10,0.94489,0.94604,0.94282,0.94377
2017-04-11,0.94391,0.94528,0.94075,0.94287
2017-04-12,0.94287,0.94434,0.93677,0.93753
2017-04-13,0.93736,0.9425,0.93659,0.94204
2017-04-14,0.94193,0.94284,0.94076,0.9423
2017-04-17,0.9426,0.94311,0.93718,0.93934
2017-04-18,0.93933,0.94007,0.93145,0.93195
2017-04-19,0.93194,0.93458,0.93142,0.93364
2017-04-20,0.93373,0.93373,0.92788,0.93321
2017-04-21,0.93346,0.93608,0.93136,0.93466
2017-04-24,0.91762,0.92411,0.91749,0.9204
2017-04-25,0.92035,0.92153,0.91325,0.91508
2017-04-26,0.91507,0.92109,0.91317,0.91702
2017-04-27,0.91708,0.92149,0.91467,0.91963
2017-04-28,0.91968,0.92104,0.91348,0.9181
2017-05-01,0.91766,0.91873,0.91542,0.91758
2017-05-02,0.91751,0.91839,0.91465,0.91501
2017-05-03,0.91503,0.91886,0.91434,0.91875
2017-05-04,0.91874,0.91948,0.91015,0.91081
2017-05-05,0.91072,0.9133,0.90917,0.90941
2017-05-08,0.90799,0.91603,0.90794,0.91558
2017-05-09,0.91553,0.92051,0.91462,0.9195
2017-05-10,0.91927,0.92136,0.9176,0.92017
2017-05-11,0.92015,0.92255,0.91803,0.92062
2017-05-12,0.92067,0.92114,0.91458,0.91495
2017-05-15,0.91467,0.91552,0.90998,0.911
2017-05-16,0.9109,0.91099,0.90112,0.90245
2017-05-17,0.90243,0.90243,0.89522,0.89579
2017-05-18,0.89564,0.90282,0.89509,0.90089
2017-05-19,0.9008,0.901,0.89192,0.89255
2017-05-22,0.89274,0.89592,0.88782,0.88993
2017-05-23,0.88993,0.89482,0.8875,0.89407
2017-05-24,0.89407,0.89534,0.89126,0.89177
2017-05-25,0.89177,0.89333,0.88885,0.89207
2017-05-26,0.89212,0.89594,0.89019,0.89512
2017-05-29,0.89476,0.89672,0.89367,0.89669
2017-05-30,0.89668,0.90008,0.89249,0.89428
2017-05-31,0.89445,0.89566,0.88872,0.88939
2017-06-01,0.88944,0.89267,0.88837,0.89173
2017-06-02,0.89171,0.89243,0.88613,0.88638
2017-06-05,0.88654,0.89008,0.88628,0.88852
2017-06-06,0.88852,0.88964,0.88626,0.88667
2017-06-07,0.88668,0.8925,0.88637,0.88818
2017-06-08,0.88818,0.89317,0.88738,0.89263
2017-06-09,0.89267,0.89554,0.89159,0.89318
2017-06-12,0.8924,0.8935,0.89031,0.89241
2017-06-13,0.89243,0.89401,0.89091,0.89215
2017-06-14,0.89216,0.89331,0.88533,0.89148
2017-06-15,0.89149,0.89826,0.89058,0.89707
2017-06-16,0.89706,0.89778,0.89272,0.89275
2017-06-19,0.8928,0.8974,0.89185,0.8968
2017-06-20,0.89684,0.89936,0.89566,0.89813
2017-06-21,0.89811,0.89867,0.89534,0.89542
2017-06-22,0.89541,0.89771,0.89461,0.89671
2017-06-23,0.89672,0.89723,0.89215,0.89312
2017-06-26,0.89334,0.89508,0.89129,0.89418
2017-06-27,0.89419,0.89452,0.88111,0.88216
2017-06-28,0.88223,0.88557,0.87801,0.879
2017-06-29,0.87901,0.87914,0.87373,0.8741
2017-06-30,0.87403,0.87778,0.87372,0.87561
2017-07-03,0.87551,0.88065,0.87511,0.87996
2017-07-04,0.87996,0.88206,0.87897,0.88127
2017-07-05,0.88128,0.88392,0.87964,0.88099
2017-07-06,0.881,0.88261,0.87527,0.87548
2017-07-07,0.87556,0.87873,0.87416,0.8769
2017-07-10,0.87719,0.87859,0.87582,0.87738
2017-07-11,0.87734,0.87849,0.8711,0.87226
2017-07-12,0.87226,0.87781,0.87037,0.87621
2017-07-13,0.87622,0.87945,0.87291,0.87715
2017-07-14,0.87719,0.87783,0.87176,0.87182
2017-07-17,0.87176,0.87448,0.87055,0.87119
2017-07-18,0.87118,0.87171,0.86333,0.8655
2017-07-19,0.8655,0.86879,0.8654,0.86822
2017-07-20,0.86821,0.87113,0.85804,0.85964
2017-07-21,0.85965,0.86062,0.85596,0.85704
2017-07-24,0.85711,0.86002,0.85587,0.85933
2017-07-25,0.85932,0.85977,0.85382,0.85852
2017-07-26,0.85864,0.86107,0.85125,0.8513
2017-07-27,0.8513,0.85835,0.84914,0.85651
2017-07-28,0.85651,0.85677,0.85004,0.85042
2017-07-31,0.85073,0.85299,0.84421,0.84488
2017-08-01,0.84489,0.84833,0.8447,0.84703
2017-08-02,0.84705,0.8479,0.83991,0.8435
2017-08-03,0.84353,0.84526,0.84084,0.84241
2017-08-04,0.8424,0.85242,0.84111,0.84892
2017-08-07,0.84916,0.84931,0.8465,0.84778
2017-08-08,0.84779,0.85348,0.84574,0.85112
2017-08-09,0.85108,0.8555,0.85006,0.85035
2017-08-10,0.85035,0.85436,0.84856,0.84949
2017-08-11,0.84948,0.85114,0.84425,0.84567
2017-08-14,0.84572,0.8496,0.84472,0.84916
2017-08-15,0.84914,0.85562,0.848,0.85214
2017-08-16,0.85211,0.85597,0.84899,0.84949
2017-08-17,0.84954,0.85742,0.84818,0.85281
2017-08-18,0.8528,0.85407,0.84932,0.85007
2017-08-21,0.85046,0.85238,0.84547,0.84649
2017-08-22,0.84645,0.85138,0.84572,0.84996
2017-08-23,0.84996,0.85174,0.84579,0.84677
2017-08-24,0.84678,0.84859,0.84619,0.84745
2017-08-25,0.84744,0.84934,0.83745,0.83864
2017-08-28,0.83719,0.83912,0.83445,0.83487
2017-08-29,0.83486,0.83704,0.82855,0.83554
2017-08-30,0.83555,0.84168,0.83441,0.84076
2017-08-31,0.8408,0.84579,0.83882,0.83882
2017-09-01,0.83883,0.84384,0.83474,0.84285
2017-09-04,0.84184,0.84213,0.83879,0.84053
2017-09-05,0.84051,0.84252,0.83751,0.83938
2017-09-06,0.8393,0.84013,0.83683,0.8388
2017-09-07,0.8388,0.83931,0.82934,0.832
2017-09-08,0.832,0.83224,0.82697,0.83137
2017-09-11,0.83172,0.83696,0.83129,0.83646
2017-09-12,0.83644,0.83846,0.83485,0.83574
2017-09-13,0.83574,0.84223,0.83376,0.84112
2017-09-14,0.84118,0.84454,0.83877,0.83932
2017-09-15,0.83921,0.84024,0.83426,0.83716
2017-09-18,0.83778,0.83926,0.83547,0.83669
2017-09-19,0.83669,0.83669,0.83293,0.83367
2017-09-20,0.83364,0.84304,0.83193,0.84088
2017-09-21,0.84072,0.84274,0.83656,0.8375
2017-09-22,0.83751,0.83772,0.83307,0.83732
2017-09-25,0.83923,0.84509,0.83776,0.84412
2017-09-26,0.84412,0.85044,0.84306,0.84809
2017-09-27,0.84808,0.85345,0.84782,0.85148
2017-09-28,0.85148,0.85314,0.84724,0.84863
2017-09-29,0.84865,0.84942,0.84513,0.84602
2017-10-02,0.84696,0.85247,0.84637,0.85223
2017-10-03,0.85222,0.85495,0.84944,0.85199
2017-10-04,0.85201,0.85201,0.84833,0.85056
2017-10-05,0.85056,0.85475,0.849,0.85384
2017-10-06,0.85387,0.85691,0.85188,0.85218
2017-10-09,0.85197,0.85327,0.85064,0.8517
2017-10-10,0.85169,0.85183,0.84563,0.84685
2017-10-11,0.84686,0.84778,0.84252,0.84312
2017-10-12,0.84314,0.84547,0.84177,0.84519
2017-10-13,0.84516,0.84706,0.84213,0.84607
2017-10-16,0.84665,0.84885,0.84607,0.84762
2017-10-17,0.84766,0.85207,0.84764,0.84992
2017-10-18,0.84991,0.85246,0.84706,0.84803
2017-10-19,0.84799,0.84972,0.84332,0.84413
2017-10-20,0.84412,0.85012,0.84331,0.84977
2017-10-23,0.84947,0.85281,0.84908,0.85111
2017-10-24,0.85112,0.85157,0.84801,0.85008
2017-10-25,0.85007,0.85083,0.84618,0.84632
2017-10-26,0.84632,0.85904,0.84483,0.85805
2017-10-27,0.85807,0.86395,0.85798,0.8622
2017-10-30,0.86244,0.86244,0.85779,0.85886
2017-10-31,0.85887,0.86019,0.85756,0.85838
2017-11-01,0.85839,0.86159,0.85785,0.86067
2017-11-02,0.86069,0.86076,0.85562,0.85783
2017-11-03,0.85782,0.86213,0.85542,0.86147
2017-11-06,0.86104,0.86354,0.86028,0.86132
2017-11-07,0.86132,0.86546,0.86092,0.86256
2017-11-08,0.86256,0.86355,0.86126,0.86255
2017-11-09,0.86256,0.86313,0.85804,0.85885
2017-11-10,0.85883,0.86036,0.85632,0.8572
2017-11-13,0.85777,0.85929,0.85653,0.85728
2017-11-14,0.85729,0.85752,0.84712,0.84759
2017-11-15,0.84758,0.8497,0.84318,0.84954
2017-11-16,0.84962,0.8504,0.8474,0.84953
2017-11-17,0.84954,0.84992,0.84589,0.84798
2017-11-20,0.84981,0.85304,0.84689,0.85221
2017-11-21,0.85224,0.85371,0.85051,0.85224
2017-11-22,0.85218,0.85225,0.84554,0.8462
2017-11-23,0.84611,0.84647,0.84348,0.84379
2017-11-24,0.84385,0.84481,0.83721,0.83818
2017-11-27,0.83782,0.84096,0.83608,0.84035
2017-11-28,0.84034,0.84552,0.83894,0.8441
2017-11-29,0.84407,0.8462,0.84155,0.8439
2017-11-30,0.84387,0.84677,0.83813,0.84105
2017-12-01,0.84104,0.84376,0.83749,0.84077
2017-12-04,0.8425,0.84531,0.84184,0.84259
2017-12-05,0.84257,0.84739,0.84198,0.84538
2017-12-06,0.84539,0.84883,0.84402,0.84724
2017-12-07,0.8472,0.84947,0.84662,0.8492
2017-12-08,0.8492,0.85247,0.84913,0.85
2017-12-11,0.84956,0.85002,0.8466,0.84938
2017-12-12,0.84939,0.85338,0.84798,0.85201
2017-12-13,0.85193,0.85251,0.84519,0.84559
2017-12-14,0.84559,0.84999,0.84299,0.84998
2017-12-15,0.84994,0.85101,0.84657,0.85078
2017-12-18,0.8513,0.85172,0.84502,0.84868
2017-12-19,0.84868,0.84913,0.84396,0.84446
2017-12-20,0.84446,0.84537,0.84023,0.84228
2017-12-21,0.84225,0.8439,0.84108,0.84273
2017-12-22,0.84271,0.84622,0.84255,0.84338
2017-12-26,0.84228,0.84412,0.84193,0.84313
2017-12-27,0.84311,0.84352,0.83961,0.84039
2017-12-28,0.84036,0.84054,0.8362,0.83763
